#SampleID	SampleID_extra	study_number	animal	sequencing_platform	sequencing_facility	sequencing_run_date	collector	location	country	sample_type	captive_wild	lifestage	Common name	individual_ID	NCBI_taxon_id	Taxonomy_Kingdom	Taxonomy_Phylum	Taxonomy_Class	Taxonomy_Order	Taxonomy_Family	Taxonomy_Genus	Taxonomy_Species	Activity-Crepuscular	Activity-Diurnal	Activity-Nocturnal	BodyMass	Diet-Fruit	Diet-Inv	Diet-PlantO	Diet-Scav	Diet-Seed	Diet-Vect	Diet-Vend	Diet-Vfish	Diet-Vunk	1-1_ActivityCycle	13-1_AdultHeadBodyLen_mm	2-1_AgeatEyeOpening_d	3-1_AgeatFirstBirth_d	18-1_BasalMetRate_mLO2hr	5-2_BasalMetRateMass_g	6-1_DietBreadth	7-1_DispersalAge_d	9-1_GestationLen_d	12-1_HabitatBreadth	22-1_HomeRange_km2	22-2_HomeRange_Indiv_km2	14-1_InterbirthInterval_d	15-1_LitterSizeHMC	16-1_LittersPerYear	17-1_MaxLongevity_m	5-3_NeonateBodyMass_g	13-2_NeonateHeadBodyLen_mm	21-1_PopulationDensity_n_km2	10-1_PopulationGrpSize	23-1_SexualMaturityAge_d	10-2_SocialGrpSize	10-2_SocialGrpSizeHCM	SocialityHMC	24-1_TeatNumber	TerrestrialityHMC	6-2_TrophicLevel	25-1_WeaningAge_d	5-4_WeaningBodyMass_g	26-1_GR_Area_km2	26-2_GR_MaxLat_dd	26-3_GR_MinLat_dd	26-4_GR_MidRangeLat_dd	26-5_GR_MaxLong_dd	26-6_GR_MinLong_dd	26-7_GR_MidRangeLong_dd	27-1_HuPopDen_Min_n_km2	27-2_HuPopDen_Mean_n_km2	27-3_HuPopDen_5p_n_km2	27-4_HuPopDen_Change	28-1_Precip_Mean_mm	28-2_Temp_Mean_01degC	30-1_AET_Mean_mm	30-2_PET_Mean_mm	OchHMC	ConservationStatusHMC	LitDietDiversityHMC	GutFermentersHMC	DietDiversityIndex	NumberDietCategories
10936.NATL.24711.phorse	NATL.24711.phorse	10936	phorse	Illumina HiSeq 	UCSD IGM	2012-04-13	Se Jin Song	National Zoo	USA	fecal	captive	adult	przewalski horse	natl.107275	35510	Metazoa	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus przewalskii	1	1	1	250000	0	0	100	0	0	0	0	0	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	NA	terrestrial	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	H	Endangered	2	Hindgut	0	1
10936.NATL.25072.phorse	NATL.25072.phorse	10936	phorse	Illumina HiSeq 	UCSD IGM	2012-04-13	Se Jin Song	National Zoo	USA	fecal	captive	adult	przewalski horse	NA	35510	Metazoa	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus przewalskii	1	1	1	250000	0	0	100	0	0	0	0	0	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	NA	terrestrial	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	H	Endangered	2	Hindgut	0	1
10936.TS.006.rhino	TS.006.rhino	10936	rhinoceros	Illumina HiSeq	UCSD IGM	2012-04-13	Frederic Delsuc	Tswalu Kalahari Reserve	South Africa	fecal 	wild	adult	Black rhino	TS.006	9805	Metazoa	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Diceros	Diceros bicornis	1	0	1	1180510.9	0	0	100	0	0	0	0	0	0	2	2849.99	NA	2053.12	NA	NA	2	NA	466.24	1	11.48	13.24	1049.37	1	NA	564	34999.99	NA	0.11	1	2199.16	1	1	No	NA	terrestrial	1	583.09	426865.48	11451482.02	13.52	-34.83	-10.65	49.6	-12.45	18.57	0	30.49	1	0.12	70.41	225.9	782.26	1502.76	H	CriticallyEndangered	1	Hindgut	0	1
10936.TS.002.rhinoceros	TS.002.rhinoceros	10936	rhinoceros	Illumina HiSeq	UCSD IGM	2012-04-13	Frederic Delsuc	Tswalu Kalahari Reserve	South Africa	fecal 	wild	adult	White rhino	TS.002	9807	Metazoa	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Ceratotherium	Ceratotherium simum	1	1	1	2949986.31	0	0	100	0	0	0	0	0	0	2	2586.81	NA	2463.75	NA	NA	1	902.99	534.19	1	19.09	19	967.25	1	NA	600	48500	NA	0.47	3.75	2741.23	NA	1	No	NA	terrestrial	1	365	274482.35	3184467.13	9.74	-29.91	-10.08	39.53	12.96	26.25	0	18.23	0	0.11	60.61	216.38	729.59	1458.59	H	NearThreatened	2	Hindgut	0	1
10936.TS.003.rhinoceros	TS.003.rhinoceros	10936	rhinoceros	Illumina HiSeq	UCSD IGM	2012-04-13	Frederic Delsuc	Tswalu Kalahari Reserve	South Africa	fecal 	wild	adult	White rhino	TS.003	9807	Metazoa	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Ceratotherium	Ceratotherium simum	1	1	1	2949986.31	0	0	100	0	0	0	0	0	0	2	2586.81	NA	2463.75	NA	NA	1	902.99	534.19	1	19.09	19	967.25	1	NA	600	48500	NA	0.47	3.75	2741.23	NA	1	No	NA	terrestrial	1	365	274482.35	3184467.13	9.74	-29.91	-10.08	39.53	12.96	26.25	0	18.23	0	0.11	60.61	216.38	729.59	1458.59	H	NearThreatened	2	Hindgut	0	1
10936.TS.146.rhinoceros	TS.146.rhinoceros	10936	rhinoceros	Illumina HiSeq	UCSD IGM	2012-04-13	Frederic Delsuc	Tswalu Kalahari Reserve	South Africa	fecal 	wild	adult	White rhino	TS.146	9807	Metazoa	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Ceratotherium	Ceratotherium simum	1	1	1	2949986.31	0	0	100	0	0	0	0	0	0	2	2586.81	NA	2463.75	NA	NA	1	902.99	534.19	1	19.09	19	967.25	1	NA	600	48500	NA	0.47	3.75	2741.23	NA	1	No	NA	terrestrial	1	365	274482.35	3184467.13	9.74	-29.91	-10.08	39.53	12.96	26.25	0	18.23	0	0.11	60.61	216.38	729.59	1458.59	H	NearThreatened	2	Hindgut	0	1
10936.ATL.24062.rhinoceros	ATL.24062.rhinoceros	10936	rhinoceros	Illumina HiSeq 	UCSD IGM	2012-04-13	Se Jin Song Jon Sanders	Zoo Atlanta	USA	fecal	captive	adult	Eastern black rhinoceros	NA	310714	Metazoa	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Diceros	Diceros bicornis	1	0	1	1180510.9	0	0	100	0	0	0	0	0	0	2	2849.99	NA	2053.12	NA	NA	2	NA	466.24	1	11.48	13.24	1049.37	1	NA	564	34999.99	NA	0.11	1	2199.16	1	1	No	NA	terrestrial	1	583.09	426865.48	11451482.02	13.52	-34.83	-10.65	49.6	-12.45	18.57	0	30.49	1	0.12	70.41	225.9	782.26	1502.76	H	CriticallyEndangered	1	Hindgut	0	1
10936.ATL.24081.rhinoceros	ATL.24081.rhinoceros	10936	rhinoceros	Illumina HiSeq 	UCSD IGM	2012-04-13	Se Jin Song Jon Sanders	Zoo Atlanta	USA	fecal	captive	adult	Eastern black rhinoceros	NA	310714	Metazoa	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Diceros	Diceros bicornis	1	0	1	1180510.9	0	0	100	0	0	0	0	0	0	2	2849.99	NA	2053.12	NA	NA	2	NA	466.24	1	11.48	13.24	1049.37	1	NA	564	34999.99	NA	0.11	1	2199.16	1	1	No	NA	terrestrial	1	583.09	426865.48	11451482.02	13.52	-34.83	-10.65	49.6	-12.45	18.57	0	30.49	1	0.12	70.41	225.9	782.26	1502.76	H	CriticallyEndangered	1	Hindgut	0	1
10936.FD.0031	FD.0031	10936	rhinoceros	Illumina HiSeq 	UCSD IGM	2012-04-13	Frederic Delsuc & Elodie Trunet	Sigean African Reserve	France	fecal	captive	adult	White rhinoceros	sig.Douala	9807	Metazoa	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Ceratotherium	Ceratotherium simum	1	1	1	2949986.31	0	0	100	0	0	0	0	0	0	2	2586.81	NA	2463.75	NA	NA	1	902.99	534.19	1	19.09	19	967.25	1	NA	600	48500	NA	0.47	3.75	2741.23	NA	1	No	NA	terrestrial	1	365	274482.35	3184467.13	9.74	-29.91	-10.08	39.53	12.96	26.25	0	18.23	0	0.11	60.61	216.38	729.59	1458.59	H	NearThreatened	2	Hindgut	0	1
10936.FD.0034	FD.0034	10936	rhinoceros	Illumina HiSeq 	UCSD IGM	2012-04-13	Frederic Delsuc & Elodie Trunet	Sigean African Reserve	France	fecal	captive	adult	White rhinoceros	sig.Edgard	9807	Metazoa	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Ceratotherium	Ceratotherium simum	1	1	1	2949986.31	0	0	100	0	0	0	0	0	0	2	2586.81	NA	2463.75	NA	NA	1	902.99	534.19	1	19.09	19	967.25	1	NA	600	48500	NA	0.47	3.75	2741.23	NA	1	No	NA	terrestrial	1	365	274482.35	3184467.13	9.74	-29.91	-10.08	39.53	12.96	26.25	0	18.23	0	0.11	60.61	216.38	729.59	1458.59	H	NearThreatened	2	Hindgut	0	1
10936.FD.0037	FD.0037	10936	rhinoceros	Illumina HiSeq 	UCSD IGM	2012-04-13	Frederic Delsuc & Elodie Trunet	Sigean African Reserve	France	fecal	captive	juvenile	White rhinoceros	sig.Lima	9807	Metazoa	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Ceratotherium	Ceratotherium simum	1	1	1	2949986.31	0	0	100	0	0	0	0	0	0	2	2586.81	NA	2463.75	NA	NA	1	902.99	534.19	1	19.09	19	967.25	1	NA	600	48500	NA	0.47	3.75	2741.23	NA	1	No	NA	terrestrial	1	365	274482.35	3184467.13	9.74	-29.91	-10.08	39.53	12.96	26.25	0	18.23	0	0.11	60.61	216.38	729.59	1458.59	H	NearThreatened	2	Hindgut	0	1
10936.ZU.18191.rhinoceros	ZU.18191.rhinoceros	10936	rhinoceros	Illumina HiSeq 	UCSD IGM	2012-04-13	Zurich Zoo	Zurich Zoo	Switzerland	fecal	captive	adult	Eastern black rhinoceros	zurich.Samira	310714	Metazoa	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Diceros	Diceros bicornis	1	0	1	1180510.9	0	0	100	0	0	0	0	0	0	2	2849.99	NA	2053.12	NA	NA	2	NA	466.24	1	11.48	13.24	1049.37	1	NA	564	34999.99	NA	0.11	1	2199.16	1	1	No	NA	terrestrial	1	583.09	426865.48	11451482.02	13.52	-34.83	-10.65	49.6	-12.45	18.57	0	30.49	1	0.12	70.41	225.9	782.26	1502.76	H	CriticallyEndangered	1	Hindgut	0	1
10936.ZU.18207.rhinoceros	ZU.18207.rhinoceros	10936	rhinoceros	Illumina HiSeq 	UCSD IGM	2012-04-13	Zurich Zoo	Zurich Zoo	Switzerland	fecal	captive	adult	Eastern black rhinoceros	zurich.Jeremy	310714	Metazoa	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Diceros	Diceros bicornis	1	0	1	1180510.9	0	0	100	0	0	0	0	0	0	2	2849.99	NA	2053.12	NA	NA	2	NA	466.24	1	11.48	13.24	1049.37	1	NA	564	34999.99	NA	0.11	1	2199.16	1	1	No	NA	terrestrial	1	583.09	426865.48	11451482.02	13.52	-34.83	-10.65	49.6	-12.45	18.57	0	30.49	1	0.12	70.41	225.9	782.26	1502.76	H	CriticallyEndangered	1	Hindgut	0	1
10936.FD.0492.springbok	FD.0492.springbok	10936	springbok	Illumina HiSeq	UCSD IGM	2012-04-13	Alix Ortega	Beauval Zoopark	France	fecal	captive	subadult	Springbok	NA	59523	Metazoa	Chordata	Mammalia	Cetartiodactyla	Bovidae	Antidorcas	Antidorcas marsupialis	1	1	1	31500	0	0	100	0	0	0	0	0	0	2	1055	NA	NA	NA	NA	2	NA	169.49	1	NA	NA	365	1	NA	240	3841.48	NA	10.69	3000	331.73	NA	NA	Yes	NA	terrestrial	1	57.45	NA	1066805.09	-12.52	-28.97	-20.74	27.61	11.71	19.66	0	2.06	0	0.1	24	190.15	377.23	1328.86	H	LeastConcern	2	Foregut	0	1
10936.FD.0501.springbok	FD.0501.springbok	10936	springbok	Illumina HiSeq	UCSD IGM	2012-04-13	Alix Ortega	Beauval Zoopark	France	fecal	captive	adult	Springbok	beauval.019jaune	59523	Metazoa	Chordata	Mammalia	Cetartiodactyla	Bovidae	Antidorcas	Antidorcas marsupialis	1	1	1	31500	0	0	100	0	0	0	0	0	0	2	1055	NA	NA	NA	NA	2	NA	169.49	1	NA	NA	365	1	NA	240	3841.48	NA	10.69	3000	331.73	NA	NA	Yes	NA	terrestrial	1	57.45	NA	1066805.09	-12.52	-28.97	-20.74	27.61	11.71	19.66	0	2.06	0	0.1	24	190.15	377.23	1328.86	H	LeastConcern	2	Foregut	0	1
10936.TS.049.springbok	TS.049.springbok	10936	springbok	Illumina HiSeq	UCSD IGM	2012-04-13	Frederic Delsuc	Tswalu Kalahari Reserve	South Africa	fecal 	wild	adult	Springbok	TS.049	59523	Metazoa	Chordata	Mammalia	Cetartiodactyla	Bovidae	Antidorcas	Antidorcas marsupialis	1	1	1	31500	0	0	100	0	0	0	0	0	0	2	1055	NA	NA	NA	NA	2	NA	169.49	1	NA	NA	365	1	NA	240	3841.48	NA	10.69	3000	331.73	NA	NA	Yes	NA	terrestrial	1	57.45	NA	1066805.09	-12.52	-28.97	-20.74	27.61	11.71	19.66	0	2.06	0	0.1	24	190.15	377.23	1328.86	H	LeastConcern	2	Foregut	0	1
10936.TS.050.springbok	TS.050.springbok	10936	springbok	Illumina HiSeq	UCSD IGM	2012-04-13	Frederic Delsuc	Tswalu Kalahari Reserve	South Africa	fecal 	wild	adult	Springbok	TS.050	59523	Metazoa	Chordata	Mammalia	Cetartiodactyla	Bovidae	Antidorcas	Antidorcas marsupialis	1	1	1	31500	0	0	100	0	0	0	0	0	0	2	1055	NA	NA	NA	NA	2	NA	169.49	1	NA	NA	365	1	NA	240	3841.48	NA	10.69	3000	331.73	NA	NA	Yes	NA	terrestrial	1	57.45	NA	1066805.09	-12.52	-28.97	-20.74	27.61	11.71	19.66	0	2.06	0	0.1	24	190.15	377.23	1328.86	H	LeastConcern	2	Foregut	0	1
10936.TS.051.springbok	TS.051.springbok	10936	springbok	Illumina HiSeq	UCSD IGM	2012-04-13	Frederic Delsuc	Tswalu Kalahari Reserve	South Africa	fecal 	wild	adult	Springbok	TS.051	59523	Metazoa	Chordata	Mammalia	Cetartiodactyla	Bovidae	Antidorcas	Antidorcas marsupialis	1	1	1	31500	0	0	100	0	0	0	0	0	0	2	1055	NA	NA	NA	NA	2	NA	169.49	1	NA	NA	365	1	NA	240	3841.48	NA	10.69	3000	331.73	NA	NA	Yes	NA	terrestrial	1	57.45	NA	1066805.09	-12.52	-28.97	-20.74	27.61	11.71	19.66	0	2.06	0	0.1	24	190.15	377.23	1328.86	H	LeastConcern	2	Foregut	0	1
10936.FD.01980.springbok	FD.01980.springbok	10936	springbok	Illumina HiSeq 	UCSD IGM	2012-04-13	Benjamin Lamglait	Sigean African Reserve	France	fecal	captive	adult	Springbok	sig.springbok.1	59523	Metazoa	Chordata	Mammalia	Cetartiodactyla	Bovidae	Antidorcas	Antidorcas marsupialis	1	1	1	31500	0	0	100	0	0	0	0	0	0	2	1055	NA	NA	NA	NA	2	NA	169.49	1	NA	NA	365	1	NA	240	3841.48	NA	10.69	3000	331.73	NA	NA	Yes	NA	terrestrial	1	57.45	NA	1066805.09	-12.52	-28.97	-20.74	27.61	11.71	19.66	0	2.06	0	0.1	24	190.15	377.23	1328.86	H	LeastConcern	2	Foregut	0	1
10936.FD.0226.springbok	FD.0226.springbok	10936	springbok	Illumina HiSeq 	UCSD IGM	2012-04-13	Benjamin Lamglait	Sigean African Reserve	France	fecal	captive	adult	Springbok	sig.springbok.2	59523	Metazoa	Chordata	Mammalia	Cetartiodactyla	Bovidae	Antidorcas	Antidorcas marsupialis	1	1	1	31500	0	0	100	0	0	0	0	0	0	2	1055	NA	NA	NA	NA	2	NA	169.49	1	NA	NA	365	1	NA	240	3841.48	NA	10.69	3000	331.73	NA	NA	Yes	NA	terrestrial	1	57.45	NA	1066805.09	-12.52	-28.97	-20.74	27.61	11.71	19.66	0	2.06	0	0.1	24	190.15	377.23	1328.86	H	LeastConcern	2	Foregut	0	1
10936.FD.0428.springbok	FD.0428.springbok	10936	springbok	Illumina HiSeq 	UCSD IGM	2012-04-13	Alix Ortega	Beauval Zoopark	France	fecal	captive	adult	Springbok	beauval.014yellow	59523	Metazoa	Chordata	Mammalia	Cetartiodactyla	Bovidae	Antidorcas	Antidorcas marsupialis	1	1	1	31500	0	0	100	0	0	0	0	0	0	2	1055	NA	NA	NA	NA	2	NA	169.49	1	NA	NA	365	1	NA	240	3841.48	NA	10.69	3000	331.73	NA	NA	Yes	NA	terrestrial	1	57.45	NA	1066805.09	-12.52	-28.97	-20.74	27.61	11.71	19.66	0	2.06	0	0.1	24	190.15	377.23	1328.86	H	LeastConcern	2	Foregut	0	1
10936.ATL.24570.warthog	ATL.24570.warthog	10936	warthog	Illumina HiSeq 	UCSD IGM	2012-04-13	Se Jin Song Jon Sanders	Zoo Atlanta	USA	fecal	captive	adult	Warthog	atl.14M009	41426	Metazoa	Chordata	Mammalia	Cetartiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	0	0	1	82500	10	0	80	10	0	0	0	0	0	3	1355.54	NA	NA	NA	NA	1	NA	172.49	NA	1.55	NA	NA	4	NA	180	NA	NA	NA	NA	NA	NA	NA	Yes	4	terrestrial	1	NA	NA	11093470.88	18.77	-32	-6.61	44.87	-17.53	13.66	0	33.08	1	0.13	86.12	233.01	891.76	1524.23	O	LeastConcern	2	N	0.63903186	3
10936.TS.038.warthog	TS.038.warthog	10936	warthog	Illumina HiSeq 	UCSD IGM	2012-04-13	Delsuc et al. 2014	Tswalu Kalahari Reserve	South Africa	fecal 	wild	adult	Warthog	TS.038	41426	Metazoa	Chordata	Mammalia	Cetartiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	0	0	1	82500	10	0	80	10	0	0	0	0	0	3	1355.54	NA	NA	NA	NA	1	NA	172.49	NA	1.55	NA	NA	4	NA	180	NA	NA	NA	NA	NA	NA	NA	Yes	4	terrestrial	1	NA	NA	11093470.88	18.77	-32	-6.61	44.87	-17.53	13.66	0	33.08	1	0.13	86.12	233.01	891.76	1524.23	O	LeastConcern	2	N	0.63903186	3
10936.TS.040.warthog	TS.040.warthog	10936	warthog	Illumina HiSeq 	UCSD IGM	2012-04-13	Delsuc et al. 2014	Tswalu Kalahari Reserve	South Africa	fecal 	wild	adult	Warthog	TS.040	41426	Metazoa	Chordata	Mammalia	Cetartiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	0	0	1	82500	10	0	80	10	0	0	0	0	0	3	1355.54	NA	NA	NA	NA	1	NA	172.49	NA	1.55	NA	NA	4	NA	180	NA	NA	NA	NA	NA	NA	NA	Yes	4	terrestrial	1	NA	NA	11093470.88	18.77	-32	-6.61	44.87	-17.53	13.66	0	33.08	1	0.13	86.12	233.01	891.76	1524.23	O	LeastConcern	2	N	0.63903186	3
10936.TS.042.warthog	TS.042.warthog	10936	warthog	Illumina HiSeq 	UCSD IGM	2012-04-13	Delsuc et al. 2014	Tswalu Kalahari Reserve	South Africa	fecal 	wild	adult	Warthog	TS.042	41426	Metazoa	Chordata	Mammalia	Cetartiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	0	0	1	82500	10	0	80	10	0	0	0	0	0	3	1355.54	NA	NA	NA	NA	1	NA	172.49	NA	1.55	NA	NA	4	NA	180	NA	NA	NA	NA	NA	NA	NA	Yes	4	terrestrial	1	NA	NA	11093470.88	18.77	-32	-6.61	44.87	-17.53	13.66	0	33.08	1	0.13	86.12	233.01	891.76	1524.23	O	LeastConcern	2	N	0.63903186	3
10936.TS.057.warthog	TS.057.warthog	10936	warthog	Illumina HiSeq 	UCSD IGM	2012-04-13	Delsuc et al. 2014	Tswalu Kalahari Reserve	South Africa	fecal 	wild	adult	Warthog	TS.057	41426	Metazoa	Chordata	Mammalia	Cetartiodactyla	Suidae	Phacochoerus	Phacochoerus africanus	0	0	1	82500	10	0	80	10	0	0	0	0	0	3	1355.54	NA	NA	NA	NA	1	NA	172.49	NA	1.55	NA	NA	4	NA	180	NA	NA	NA	NA	NA	NA	NA	Yes	4	terrestrial	1	NA	NA	11093470.88	18.77	-32	-6.61	44.87	-17.53	13.66	0	33.08	1	0.13	86.12	233.01	891.76	1524.23	O	LeastConcern	2	N	0.63903186	3
10936.TS.207.wilddog	TS.207.wilddog	10936	wilddog	Illumina HiSeq	UCSD IGM	2012-04-13	Frederic Delsuc	Tswalu Kalahari Reserve	South Africa	fecal 	wild	adult	African wild dog	TS.207	9622	Metazoa	Chordata	Mammalia	Carnivora	Canidae	Lycaon	Lycaon pictus	1	1	0	22050.07	0	0	0	0	0	0	100	0	0	3	923.86	11.94	927.7	10259.65	15375	1	390	71.18	1	395.88	816.68	355.87	8.1	NA	132	297.45	NA	0.01	NA	817.15	NA	NA	Yes	12	terrestrial	3	27.28	NA	10539675.81	21.76	-27.25	-2.74	51.41	-14.53	18.43	0	27.77	0	0.13	68.95	235.55	764.56	1541.31	C	Endangered	3	N	0	1
10936.TS.208.wilddog	TS.208.wilddog	10936	wilddog	Illumina HiSeq	UCSD IGM	2012-04-13	Frederic Delsuc	Tswalu Kalahari Reserve	South Africa	fecal 	wild	adult	African wild dog	TS.208	9622	Metazoa	Chordata	Mammalia	Carnivora	Canidae	Lycaon	Lycaon pictus	1	1	0	22050.07	0	0	0	0	0	0	100	0	0	3	923.86	11.94	927.7	10259.65	15375	1	390	71.18	1	395.88	816.68	355.87	8.1	NA	132	297.45	NA	0.01	NA	817.15	NA	NA	Yes	12	terrestrial	3	27.28	NA	10539675.81	21.76	-27.25	-2.74	51.41	-14.53	18.43	0	27.77	0	0.13	68.95	235.55	764.56	1541.31	C	Endangered	3	N	0	1
10936.TS.209.wilddog	TS.209.wilddog	10936	wilddog	Illumina HiSeq	UCSD IGM	2012-04-13	Frederic Delsuc	Tswalu Kalahari Reserve	South Africa	fecal 	wild	adult	African wild dog	TS.209	9622	Metazoa	Chordata	Mammalia	Carnivora	Canidae	Lycaon	Lycaon pictus	1	1	0	22050.07	0	0	0	0	0	0	100	0	0	3	923.86	11.94	927.7	10259.65	15375	1	390	71.18	1	395.88	816.68	355.87	8.1	NA	132	297.45	NA	0.01	NA	817.15	NA	NA	Yes	12	terrestrial	3	27.28	NA	10539675.81	21.76	-27.25	-2.74	51.41	-14.53	18.43	0	27.77	0	0.13	68.95	235.55	764.56	1541.31	C	Endangered	3	N	0	1
10936.TS.210.wilddog	TS.210.wilddog	10936	wilddog	Illumina HiSeq	UCSD IGM	2012-04-13	Frederic Delsuc	Tswalu Kalahari Reserve	South Africa	fecal 	wild	adult	African wild dog	TS.210	9622	Metazoa	Chordata	Mammalia	Carnivora	Canidae	Lycaon	Lycaon pictus	1	1	0	22050.07	0	0	0	0	0	0	100	0	0	3	923.86	11.94	927.7	10259.65	15375	1	390	71.18	1	395.88	816.68	355.87	8.1	NA	132	297.45	NA	0.01	NA	817.15	NA	NA	Yes	12	terrestrial	3	27.28	NA	10539675.81	21.76	-27.25	-2.74	51.41	-14.53	18.43	0	27.77	0	0.13	68.95	235.55	764.56	1541.31	C	Endangered	1	N	0	1
10936.FD.0268.wilddog	FD.0268.wilddog	10936	wilddog	Illumina HiSeq 	UCSD IGM	2012-04-13	Benjamin Lamglait	Sigean African Reserve	France	fecal	captive	adult	African wild dog	sig.africanwilddog.1	9622	Metazoa	Chordata	Mammalia	Carnivora	Canidae	Lycaon	Lycaon pictus	1	1	0	22050.07	0	0	0	0	0	0	100	0	0	3	923.86	11.94	927.7	10259.65	15375	1	390	71.18	1	395.88	816.68	355.87	8.1	NA	132	297.45	NA	0.01	NA	817.15	NA	NA	Yes	12	terrestrial	3	27.28	NA	10539675.81	21.76	-27.25	-2.74	51.41	-14.53	18.43	0	27.77	0	0.13	68.95	235.55	764.56	1541.31	C	Endangered	3	N	0	1
10936.FD.0493.wildebeest	FD.0493.wildebeest	10936	wildebeest	Illumina HiSeq	UCSD IGM	2012-04-13	Alix Ortega	Beauval Zoopark	France	fecal	captive	adult	Blue wildebeest	NA	9927	Metazoa	Chordata	Mammalia	Cetartiodactyla	Bovidae	Connochaetes	Connochaetes taurinus	1	1	0	179998.96	0	0	100	0	0	0	0	0	0	2	2014.99	NA	730	26460	90000	1	NA	251.49	1	NA	NA	365	0.98	NA	258	18044.36	NA	7.99	NA	841.82	20	20	Yes	2	terrestrial	1	256.32	51051.33	3201113.49	-0.82	-30.44	-15.63	39.88	13.13	26.5	0	19.12	0	0.16	61.61	211.04	731.29	1433.23	H	LeastConcern	2	Foregut	0	1
10936.TS.059.wildebeest	TS.059.wildebeest	10936	wildebeest	Illumina HiSeq	UCSD IGM	2012-04-13	Frederic Delsuc	Tswalu Kalahari Reserve	South Africa	fecal 	wild	adult	Blue wildebeest	TS.059	9926	Metazoa	Chordata	Mammalia	Cetartiodactyla	Bovidae	Connochaetes	Connochaetes taurinus	1	1	0	179998.96	0	0	100	0	0	0	0	0	0	2	2014.99	NA	730	26460	90000	1	NA	251.49	1	NA	NA	365	0.98	NA	258	18044.36	NA	7.99	NA	841.82	20	20	Yes	2	terrestrial	1	256.32	51051.33	3201113.49	-0.82	-30.44	-15.63	39.88	13.13	26.5	0	19.12	0	0.16	61.61	211.04	731.29	1433.23	H	LeastConcern	2	Foregut	0	1
10936.TS.088.wildebeest	TS.088.wildebeest	10936	wildebeest	Illumina HiSeq	UCSD IGM	2012-04-13	Frederic Delsuc	Tswalu Kalahari Reserve	South Africa	fecal 	wild	adult	Blue wildebeest	TS.088	9926	Metazoa	Chordata	Mammalia	Cetartiodactyla	Bovidae	Connochaetes	Connochaetes taurinus	1	1	0	179998.96	0	0	100	0	0	0	0	0	0	2	2014.99	NA	730	26460	90000	1	NA	251.49	1	NA	NA	365	0.98	NA	258	18044.36	NA	7.99	NA	841.82	20	20	Yes	2	terrestrial	1	256.32	51051.33	3201113.49	-0.82	-30.44	-15.63	39.88	13.13	26.5	0	19.12	0	0.16	61.61	211.04	731.29	1433.23	H	LeastConcern	2	Foregut	0	1
10936.FD.0153.wildebeest	FD.0153.wildebeest	10936	wildebeest	Illumina HiSeq 	UCSD IGM	2012-04-13	Benjamin Lamglait	Sigean African Reserve	France	fecal	captive	adult	Blue wildebeest	sig.bluewildebeest.1	9927	Metazoa	Chordata	Mammalia	Cetartiodactyla	Bovidae	Connochaetes	Connochaetes taurinus	1	1	0	179998.96	0	0	100	0	0	0	0	0	0	2	2014.99	NA	730	26460	90000	1	NA	251.49	1	NA	NA	365	0.98	NA	258	18044.36	NA	7.99	NA	841.82	20	20	Yes	2	terrestrial	1	256.32	51051.33	3201113.49	-0.82	-30.44	-15.63	39.88	13.13	26.5	0	19.12	0	0.16	61.61	211.04	731.29	1433.23	H	LeastConcern	2	Foregut	0	1
